id_localidad,localidad,padre,id_municipio,localidad_activo
13651,Guadalupe,,55,1
13652,Guadalupe Álvarez,,55,1
13653,Guadalupe Espinoza,,55,1
13654,Guadalupe Fregoso,,55,1
13655,Guadalupe Graciano,,55,1
13656,Guadalupe Ramos,,55,1
13657,Guadalupe Torres,,55,1
13658,Guadalupe Valenzuela León,,55,1
13659,Güero Montes,,55,1
13660,Guido González,,55,1
13661,Guillermina Lira,,55,1
13662,Guillermo León,,55,1
13663,Guillermo Rojas,,55,1
13664,Gustavo García,,55,1
13665,Gustavo Lira Pino,,55,1
13666,Gustavo Rodríguez,,55,1
13667,Gustavo Valadez,,55,1
13668,Gutiérrez,,55,1
13669,Héctor García Vega,,55,1
13670,Héctor López,,55,1
13671,Héctor Zepeda,,55,1
13672,Hermanos Adame,,55,1
13673,Hermanos Lozano,,55,1
13674,Hermanos Salas,,55,1
13675,Hidrogás,,55,1
13676,Hielera San Luis,,55,1
13677,Hipólito Enriquez,,55,1
13678,Hortencia Pérez,,55,1
13679,Hugo Roque,,55,1
13680,Humberto Flores,,55,1
13681,Humberto Lucero,,55,1
13682,Ignacio Fernández (El Milagro),,55,1
13683,Ignacio Lúa,,55,1
13684,Ignacio Reyes,,55,1
13685,Ignacio Salazar Ruiz,,55,1
13686,Ignacio Zaragoza,,55,1
13687,Independencia,,55,1
13688,Industrias Agrícolas,,55,1
13689,Industrias INUNSA,,55,1
13690,Ingeniero Bustamante,,55,1
13691,Ingeniero Luis B. Sánchez,,55,1
13692,Ingeniero Matuz,,55,1
13693,Inspección Fitosanitaria,,55,1
13694,Irma Rodríguez,,55,1
13695,Isabel Fernández Martínez,,55,1
13696,Isabel Navarro,,55,1
13697,Isidoro García,,55,1
13698,Isidra Basúa de Soto,,55,1
13699,Isidro Zavala,,55,1
13700,Islita,,55,1
13701,Ismael Alegría,,55,1
13702,J. Dolores Monroy Patiño,,55,1
13703,Jaime Ortiz,,55,1
13704,Javier Estrada,,55,1
13705,Javier Jiménez,,55,1
13706,Javier Martínez Pimentel,,55,1
13707,Javier Reyes,,55,1
13708,Javier Salas,,55,1
13709,Jesús Alcazar,,55,1
13710,Jesús Amés,,55,1
13711,Jesús Bustamante,,55,1
13712,Jesús Castro,,55,1
13713,Jesús Espinoza,,55,1
13714,Jesús Llamas,,55,1
13715,Jesús María Sotelo,,55,1
13716,Jesús Martínez,,55,1
13717,Jesús Saldaña Favela,,55,1
13718,Jesús Valtierra,,55,1
13719,Jesús Viuda de Robles,,55,1
13720,Joaquín Amaro,,55,1
13721,Joaquín de la Madrid,,55,1
13722,Joaquín Salas Bustamante,,55,1
13723,Jorge Aguirre,,55,1
13724,Jorge Segura Ornelas,,55,1
13725,Jorge Torres,,55,1
13726,José A. Vega Félix (Las 3 Luces),,55,1
13727,José Aguirre,,55,1
13728,José Benito,,55,1
13729,José Candelario Parra,,55,1
13730,José Castro,,55,1
13731,José Eugenio Fímbres,,55,1
13732,José Fajardo,,55,1
13733,José García,,55,1
13734,José Guerrero,,55,1
13735,José Hernández Medina,,55,1
13736,José Ibarra,,55,1
13737,José Jesús Cazares,,55,1
13738,José López Sánchez,,55,1
13739,José Luis Flores,,55,1
13740,José Luis López,,55,1
13741,José Luis Lugo Bejarano,,55,1
13742,José Luis Martínez,,55,1
13743,José Luis Meza,,55,1
13744,José Luis Murillo,,55,1
13745,José Luis Muro,,55,1
13746,José Luis Murrieta,,55,1
13747,José Luis Padilla,,55,1
13748,José Luis Parra Ramírez,,55,1
13749,José Matilde Cázares Ambriz,,55,1
13750,José Palacios,,55,1
13751,José Pilar Ledesma,,55,1
13752,José Pino Montaño,,55,1
13753,José Prado,,55,1
13754,José Quiroz,,55,1
13755,José Salgado,,55,1
13756,José Toledo,,55,1
13757,José Valenzuela Alcaraz,,55,1
13758,Josefina Caballero,,55,1
13759,Josefina Esqueda,,55,1
13760,Josefina Galindo,,55,1
13761,Josefina Millán,,55,1
13762,Juan Alcalá,,55,1
13763,Juan Cervantes,,55,1
13764,Juan Coronel Ramos,,55,1
13765,Juan de Dios Rodríguez,,55,1
13766,Juan de la Cruz Ávila Ruiz,,55,1
13767,Juan García Quintero,,55,1
13768,Juan Gastelum,,55,1
13769,Juan Lara,,55,1
13770,Juan Lara Salinas,,55,1
13771,Juan Martínez,,55,1
13772,Juan Ramírez Casio,,55,1
13773,Juan Saavedra,,55,1
13774,Juan Salas,,55,1
13775,Juan Salgado Becerra,,55,1
13776,Juan Tejeda,,55,1
13777,Juan Vargas,,55,1
13778,Juan Velázquez,,55,1
13779,Juana Corona García,,55,1
13780,Juana García Anguiano,,55,1
13781,Juana Zambrano Ramírez,,55,1
13782,Juárez Leyes de Reforma,,55,1
13783,Judith Verdugo,,55,1
13784,Juliana Viuda de Osorio,,55,1
13785,Julio César Muro Rojas,,55,1
13786,Julio Escamilla,,55,1
13787,Justina Valenzuela Mendoza,,55,1
13788,Justiniano López Martínez,,55,1
13789,Kilómetro Ciento Veintiuno (Sección FF CC),,55,1
13790,La Azteca,,55,1
13791,La Bolsa,,55,1
13792,La Capital del Desierto,,55,1
13793,La Compuerta,,55,1
13794,La Curva de la Nuevo León,,55,1
13795,La Escondida,,55,1
13796,La Esperanza,,55,1
13797,La Granja,,55,1
13798,La Grullita,,55,1
13799,La Joya,,55,1
13800,La Ladrillera,,55,1
13801,La Mora,,55,1
13802,La Palapa [Llantera],,55,1
13803,La T,,55,1
13804,Lagunitas,,55,1
13805,Las Adelitas,,55,1
13806,Las Adelitas (Acero Arimex),,55,1
13807,Las Adelitas [Restaurante],,55,1
13808,Las Albercas,,55,1
13809,Las Carretas,,55,1
13810,Las Chivas,,55,1
13811,Las Cuatro Palmas,,55,1
13812,Las Palmas,,55,1
13813,Las Salinas,,55,1
13814,Las Tres Marías,,55,1
13815,Lauro Villalobos,,55,1
13816,Librado Cid Lucero,,55,1
13817,Librado Villa,,55,1
13818,Lino Medina,,55,1
13819,Lomas del Sahuaro,,55,1
13820,Lorenzo García,,55,1
13821,Lorenzo Villegas,,55,1
13822,Los Corrales,,55,1
13823,Los Húngaros,,55,1
13824,Los López,,55,1
13825,Los Magueyes,,55,1
13826,Los Mezquites,,55,1
13827,Los Muñoz,,55,1
13828,Los Pavorreales,,55,1
13829,Los Pinitos,,55,1
13830,Los Rivera,,55,1
13831,Los Tornero,,55,1
13832,Los Urías,,55,1
13833,Lucas Vizcarra,,55,1
13834,Lucía Lucero,,55,1
13835,Lucio Soto,,55,1
13836,Lucrecia Viuda de Lara,,55,1
13837,Luis Cisneros,,55,1
13838,Luis Encinas Johnson,,55,1
13839,Luis Fajardo,,55,1
13840,Luis Flores,,55,1
13841,Luis Mora,,55,1
13842,Luis Negrete,,55,1
13843,Luis Nido,,55,1
13844,Luis Sánchez,,55,1
13845,Luz Gómez,,55,1
13846,Macaria Torres Esquivel,,55,1
13847,Manuel Casiano,,55,1
13848,Manuel de Jesús Loera,,55,1
13849,Manuel Ernesto Duarte,,55,1
13850,Manuel García Ortiz,,55,1
13851,Manuel León Mendoza,,55,1
13852,Manuel López,,55,1
13853,Manuel Mayorga,,55,1
13854,Manuel Parra Peralta,,55,1
13855,Manuel Pérez Pino,,55,1
13856,Manuel Ramírez Duarte,,55,1
13857,Manuel Rojas,,55,1
13858,Manuel Sotelo Pino,,55,1
13859,Margarita Orozco González,,55,1
13860,Margarita Pacheco,,55,1
13861,María de Jesús Cázares,,55,1
13862,María de Jesús Rodríguez,,55,1
13863,María de la Luz Cervantes,,55,1
13864,María Isabel Jiménez,,55,1
13865,María Luisa Reyna,,55,1
13866,María Luisa Valenzuela,,55,1
13867,María Raquel Martínez Pimentel,,55,1
13868,María Trinidad Duarte,,55,1
13869,María Viuda de García,,55,1
13870,María Zúñiga,,55,1
13871,Mario Alberto Garibaldi Cota,,55,1
13872,Martha Romero,,55,1
13873,Martín Córdova,,55,1
13874,Máximo Estrella Lomelí,,55,1
13875,Medardo Navarro,,55,1
13876,Mesa Arenosa,,55,1
13877,Mesa Rica,,55,1
13878,Mesa Rica Dos,,55,1
13879,México Te Amo,,55,1
13880,Microondas del Desierto,,55,1
13881,Miguel Alberto Cruz Cota,,55,1
13882,Miguel Esquivel,,55,1
13883,Miguel Fabret,,55,1
13884,Miguel Fajardo,,55,1
13885,Miguel Hidalgo,,55,1
13886,Miguel Monroy,,55,1
13887,Miguel Montaño Man,,55,1
13888,Miguel Orozco,,55,1
13889,Miguel Salgado,,55,1
13890,Miguel Torruco,,55,1
13891,Minas del Desierto,,55,1
13892,Moctezuma,,55,1
13893,Moctezuma Dos,,55,1
13894,Modesto García,,55,1
13895,Moises Robles García,,55,1
13896,Moisés Sánchez Espinoza,,55,1
13897,Mónica Gómez,,55,1
13898,Monumentos,,55,1
13899,Nabor Madrigal,,55,1
13900,Nacho Guzmán,,55,1
13901,Natalia Burque León,,55,1
13902,Neftalí Torres,,55,1
13903,Nehemías Soria,,55,1
13904,Norberto García Cruz,,55,1
13905,Norma Isabel Chávez Ortiz,,55,1
13906,Nuevo León,,55,1
13907,Nuevo Michoacán (Estación Riíto),,55,1
13908,Nuevo Nayarit,,55,1
13909,Olegario Méraz,,55,1
13910,Olga Moreno,,55,1
13911,Omar Meraz Valenzuela,,55,1
13912,Onion King,,55,1
13913,Óscar Conde,,55,1
13914,Oscar López,,55,1
13915,Oscar Romo Ramos,,55,1
13916,Osvaldo Sariñana,,55,1
13917,Oswaldo Meraz,,55,1
13918,Pablo Villa,,55,1
13919,Pancho Álvarez,,55,1
13920,Parcela Veintiséis,,55,1
13921,Patricio Quintero,,55,1
13922,Pedro Camarillo,,55,1
13923,Pedro Muñoz,,55,1
13924,Playa el Machorro,,55,1
13925,Policarpio López,,55,1
13926,Pozas de Arvizu (La Reserva),,55,1
13927,Primero de Enero,,55,1
13928,Productora 25 de Enero (Empaque),,55,1
13929,Queta Chicuate,,55,1
13930,Rafael Meza,,55,1
13931,Ramiro Contreras Duarte,,55,1
13932,Ramiro Dunton,,55,1
13933,Ramiro Tejeda,,55,1
13934,Ramón Cruz,,55,1
13935,Ramón Fajardo,,55,1
13936,Ramón Gastélum,,55,1
13937,Ramón Martínez Ruiz,,55,1
13938,Ramona Padrón Rodríguez,,55,1
13939,Rancho Aceves (Colonia Zacatecas),,55,1
13940,Rancho Castro,,55,1
13941,Rancho Cortés,,55,1
13942,Rancho de Arturo,,55,1
13943,Rancho de José Ventura,,55,1
13944,Rancho Díaz,,55,1
13945,Rancho Doña María,,55,1
13946,Rancho Doña Plácida,,55,1
13947,Rancho Escamilla,,55,1
13948,Rancho Guadalupe,,55,1
13949,Rancho Guerra,,55,1
13950,Rancho Isidro Zavala Mora,,55,1
13951,Rancho Reyes,,55,1
13952,Rancho Rich Grove,,55,1
13953,Rancho Ritche,,55,1
13954,Rancho Salgado,,55,1
13955,Rancho Salvador Allende,,55,1
13956,Rancho San Francisco,,55,1
13957,Rancho San Ramón,,55,1
13958,Rancho Torres,,55,1
13959,Rancho Zavala,,55,1
13960,Rancho Zepeda,,55,1
13961,Ranchos Flores,,55,1
13962,Raquel López Martínez,,55,1
13963,Raquel Valenzuela,,55,1
13964,Raúl Conde Quintero,,55,1
13965,Raúl Juárez,,55,1
13966,Raúl Martínez,,55,1
13967,Raymundo Terraza,,55,1
13968,Rebeca Flores Salazar,,55,1
13969,Reforma Agraria,,55,1
13970,Reynaldo Quiroz,,55,1
13971,Reynaldo Reyna,,55,1
13972,Ricardo Álvarez,,55,1
13973,Ricardo Cortez,,55,1
13974,Ricardo Padilla,,55,1
13975,Richorove,,55,1
13976,Río Norte,,55,1
13977,Río Sur,,55,1
13978,Rita Vargas,,55,1
13979,River Block,,55,1
13980,Roberto Aceves,,55,1
13981,Roberto Bustamante,,55,1
13982,Roberto Cabrera,,55,1
13983,Roberto Conde,,55,1
13984,Roberto Conde Lara,,55,1
13985,Roberto Félix Acuña,,55,1
13986,Roberto González,,55,1
13987,Roberto Hernández,,55,1
13988,Roberto Salazar,,55,1
13989,Roberto Salgado,,55,1
13990,Roberto Tejeda,,55,1
13991,Roberto Torres Aguiar,,55,1
13992,Rodolfo Beltrán,,55,1
13993,Rosa Morada,,55,1
13994,Rosalbina Jaques,,55,1
13995,Rosario García Cisneros,,55,1
13996,Rubén Gaxiola Romo,,55,1
13997,Rubén Ochoa,,55,1
13998,Rubén Pimentel,,55,1
13999,Rubén Rodríguez Reyes,,55,1
14000,Ruperto Enríquez Cordero,,55,1
14001,Sabas Fajardo,,55,1
14002,Salomón Carbajal,,55,1
14003,Salvador Amaya Pua,,55,1
14004,Salvador Duarte (Parcela 17),,55,1
14005,Salvador Salas,,55,1
14006,San Benjamín [Empaque],,55,1
14007,San Francisco las Cachoras,,55,1
14008,San Judas Tadeo,,55,1
14009,San Luis Río Colorado,,55,1
14010,San Marcos,,55,1
14011,San Pedro,,55,1
14012,Sánchez Islas,,55,1
14013,Santa Isabel,,55,1
14014,Santa María,,55,1
14015,Santiago Cervantes Medina,,55,1
14016,Santiago Orejel,,55,1
14017,Secundino Gutiérrez,,55,1
14018,Señora Corona,,55,1
14019,Sergio López,,55,1
14020,Sergio Muñoz,,55,1
14021,Siloh,,55,1
14022,Sonora,,55,1
14023,Talín Sotelo,,55,1
14024,Taller Vazquez,,55,1
14025,Teódola Viuda de Chávez,,55,1
14026,Teodora Reyna,,55,1
14027,Teodoro Muro,,55,1
14028,Timoteo Gómez,,55,1
14029,Tirabichi,,55,1
14030,Tito Zepeda,,55,1
14031,Tomás Juárez Nogales,,55,1
14032,Tomás Montoya,,55,1
14033,Trinidad Guerra,,55,1
14034,Tsunami,,55,1
14035,Ulises Vázquez,,55,1
14036,Vicente Guerrero,,55,1
14037,Vicente Ledezma,,55,1
14038,Víctor Manuel Ceniceros,,55,1
14039,Victoriano Cobarruvias,,55,1
14040,Virgen Jiménez,,55,1
14041,Agrícola el Bacame,,56,1
14042,Aguariel,,56,1
14043,Campito San Alberto,,56,1
14044,Campo CESUES,,56,1
14045,Campo del Rosario,,56,1
14046,Campo el Beny,,56,1
14047,Campo el Naranjo,,56,1
14048,Campo Jorge Ortega,,56,1
14049,Campo Miguel Campillo,,56,1
14050,Campo Número Dos,,56,1
14051,Campo San José,,56,1
14052,Campo San Martín,,56,1
14053,Campo Straus,,56,1
14054,Cano Sainz (El Rastro),,56,1
14055,Cerro Colorado,,56,1
14056,Cerro Pelón,,56,1
14057,Chupisonora,,56,1
14058,Codorachi,,56,1
14059,Corral de Enmedio (Punta de Agua Dos),,56,1
14060,Don Chayo,,56,1
14061,El Cajón,,56,1
14062,El Carricito,,56,1
14063,El Carrizo,,56,1
14064,El Chinalito,,56,1
14065,El Coyote (Rancho Grande),,56,1
14066,El Cuatro,,56,1
14067,El Flojo,,56,1
14068,El Gato,,56,1
14069,El Llano,,56,1
14070,El Molino de Abajo,,56,1
14071,El Molino de Arriba,,56,1
14072,El Nogalito,,56,1
14073,El Padre,,56,1
14074,El Paraíso,,56,1
14075,El Represo de Islas (La Palma),,56,1
14076,El Tecolote,,56,1
14077,El Tigre,,56,1
14078,El Torreón,,56,1
14079,El Tren,,56,1
14080,El Veranito,,56,1
14081,Fer-Ver de los Molinas,,56,1
14082,Frigoríficos Pesqueira Sonhofrut,,56,1
14083,Granja Avícola Pesqueira,,56,1
14084,Grupo Serrano,,56,1
14085,Guadalupe,,56,1
14086,Hipódromo los Mezquites,,56,1
14087,Juan Peralta,,56,1
14088,La Aduana,,56,1
14089,La Bajada,,56,1
14090,La Cañada,,56,1
14091,La Cañada de San Miguel,,56,1
14092,La Carrizosa,,56,1
14093,La Casa Colorada,,56,1
14094,La Chepa (Rancho Leonardito),,56,1
14095,La Curva,,56,1
14096,La Escondida,,56,1
14097,La Galera,,56,1
14098,La Gloria,,56,1
14099,La Luna (Viñedos San Martín),,56,1
14100,La Mancha,,56,1
14101,La Perla,,56,1
14102,La Pinacata (San Francisco) [Porcícola],,56,1
14103,La Pitahaya,,56,1
14104,La Providencia,,56,1
14105,La Quinta,,56,1
14106,La Rinconada,,56,1
14107,La Salada de Abajo,,56,1
14108,La Salada de Arriba (SAHOP),,56,1
14109,La Tarahumara,,56,1
14110,La Tembladera de Arriba,,56,1
14111,La Vinorama,,56,1
14112,La Virgen,,56,1
14113,Ladrillera Cubillas,,56,1
14114,Ladrillera Rodríguez,,56,1
14115,Las Bateas,,56,1
14116,Las Bateas (Las Bateas de Arriba),,56,1
14117,Las Limas,,56,1
14118,Las Mercedes [Agropecuaria],,56,1
14119,Las Mesteñas,,56,1
14120,Las Playitas,,56,1
14121,Los Aldecoa,,56,1
14122,Los Ángeles (La Fábrica de los Ángeles),,56,1
14123,Los Cochitos,,56,1
14124,Los Cuates,,56,1
14125,Los Diques,,56,1
14126,Los Gordos,,56,1
14127,Los Hoyos,,56,1
14128,Los Robles,,56,1
14129,Los Seris,,56,1
14130,Los Tres García [Ganadera],,56,1
14131,Los Vergeles,,56,1
14132,María de Lourdes,,56,1
14133,Noria Verde,,56,1
14134,Nuñez (Campo Nuñez),,56,1
14135,Parronales Porfín,,56,1
14136,Pedro Moreno (Predio Mata de Carrizo),,56,1
14137,Pepón (Las Minitas),,56,1
14138,Pesqueira,,56,1
14139,Placar,,56,1
14140,Placar 2,,56,1
14141,Pozo Enrique,,56,1
14142,Pozo Manuel,,56,1
14143,Predio Dos Pozos,,56,1
14144,Pueblo Nuevo,,56,1
14145,Punta de Agua Uno,,56,1
14146,Ranchito del Río Bonito,,56,1
14147,Rancho Agua Salada,,56,1
14148,Rancho Aldana,,56,1
14149,Rancho Arbiseña,,56,1
14150,Rancho Arturo García,,56,1
14151,Rancho Carmen,,56,1
14152,Rancho de Alejo Lugo,,56,1
14153,Rancho de Baldomero Robles,,56,1
14154,Rancho FIGVAL,,56,1
14155,Rancho Guadalupe,,56,1
14156,Rancho San Antonio,,56,1
14157,Rancho Santiago Y,,56,1
14158,Rancho Tres Potrillos,,56,1
14159,Rancho Vacajuzary,,56,1
14160,Sagrado Corazón de Jesús,,56,1
14161,San Antonio,,56,1
14162,San Benito,,56,1
14163,San Carlos (La Carbonera),,56,1
14164,San Diego,,56,1
14165,San Francisco,,56,1
14166,San Isidro,,56,1
14167,San Jerónimo,,56,1
14168,San José del Porvenir,,56,1
14169,San Juan de los Lagos,,56,1
14170,San Judas,,56,1
14171,San Justino,,56,1
14172,San Martín de Porres,,56,1
14173,San Miguel de Horcasitas,,56,1
14174,San Nicolás,,56,1
14175,Santa Alejandrina,,56,1
14176,Santa Elena (La Providencia),,56,1
14177,Santa María del Pópulo,,56,1
14178,Santa Rita,,56,1
14179,Santa Rita (Campo Número Tres),,56,1
14180,Santa Teresa,,56,1
14181,Serrano,,56,1
14182,Sociedad Bracamonte Amarilla,,56,1
14183,Tierras Nuevas,,56,1
14184,Viña el Sol,,56,1
14185,Viña J. Bac,,56,1
14186,Viñedo el Beny,,56,1
14187,Viñedo el Manto,,56,1
14188,Viñedo el Porvenir,,56,1
14189,Viñedo Escondido,,56,1
14190,Viñedo la Mesa,,56,1
14191,Viñedo la Tracalita,,56,1
14192,Viñedo Pesqueira,,56,1
14193,Agua Caliente,,57,1
14194,Agua Caliente (Juan Pedro Castillo),,57,1
14195,Agua Zarca,,57,1
14196,Aguacaliente,,57,1
14197,Alameda y Alameda,,57,1
14198,Arturo Villegas,,57,1
14199,Batópari,,57,1
14200,Batuc Viejo,,57,1
14201,Cahuimeche,,57,1
14202,Cajeme,,57,1
14203,Cañada Honda (El Hecho),,57,1
14204,Chano Moreno,,57,1
14205,Conrado Encinas,,57,1
14206,Corazón de Jesús,,57,1
14207,El Aguajito,,57,1
14208,El Aliso,,57,1
14209,El Ancón,,57,1
14210,El Ancón de Merardo,,57,1
14211,El Ancón de Pableño,,57,1
14212,El Ancón de Pableño (Luis Mendoza),,57,1
14213,El Ancón Dos,,57,1
14214,El Ancón Uno,,57,1
14215,El Caballo,,57,1
14216,El Capadero,,57,1
14217,El Capulín,,57,1
14218,El Carrizal,,57,1
14219,El Carrizal (El Carrizal de Amparo Molina),,57,1
14220,El Chinoso,,57,1
14221,El Cochi,,57,1
14222,El Cúmaro,,57,1
14223,El Encino,,57,1
14224,El Gorgollón,,57,1
14225,El Huérigo,,57,1
14226,El Limbo,,57,1
14227,El Manje,,57,1
14228,El Metate,,57,1
14229,El Mezquite,,57,1
14230,El Molino,,57,1
14231,El Muelle,,57,1
14232,El Muelle (El Realito),,57,1
14233,El Nopal,,57,1
14234,El Palmarito,,57,1
14235,El Peñasco,,57,1
14236,El Pocito,,57,1
14237,El Potrerito,,57,1
14238,El Potrero,,57,1
14239,El Pozo,,57,1
14240,El Puerto,,57,1
14241,El Ranchito,,57,1
14242,El Realito,,57,1
14243,El Represo,,57,1
14244,El Rincón,,57,1
14245,El Sacrificio (Los Brasiles),,57,1
14246,El Salto,,57,1
14247,El Saucito,,57,1
14248,El Sauz,,57,1
14249,El Sauz de Enmedio,,57,1
14250,El Suspiro,,57,1
14251,El Taray,,57,1
14252,El Tulito,,57,1
14253,El Zacatón,,57,1
14254,Fortino Silva,,57,1
14255,Hierba del Manzo,,57,1
14256,Huépari,,57,1
14257,Jesús Romero,,57,1
14258,Jovehui,,57,1
14259,La Bomba (Bajío Pascual),,57,1
14260,La Cantera,,57,1
14261,La Cieneguita,,57,1
14262,La Cieneguita Dos,,57,1
14263,La Cieneguita Uno,,57,1
14264,La Concha,,57,1
14265,La Cueva,,57,1
14266,La Culebra,,57,1
14267,La Discordia,,57,1
14268,La Higuera,,57,1
14269,La Huerta,,57,1
14270,La Jécota,,57,1
14271,La Madera,,57,1
14272,La Majada,,57,1
14273,La Mesa del Progreso,,57,1
14274,La Mesita,,57,1
14275,La Nopalera,,57,1
14276,La Noria (Jesús Ruiz),,57,1
14277,La Noria de los Gabachos,,57,1
14278,La Noria de Marín,,57,1
14279,La Noria del Álamo,,57,1
14280,La Noria del Real,,57,1
14281,La Palmita,,57,1
14282,La Ranchería (Rancherías),,57,1
14283,La Sabanilla,,57,1
14284,La Tasajera,,57,1
14285,Las Campamochas,,57,1
14286,Las Garzas,,57,1
14287,Las Guásimas,,57,1
14288,Las Mulas,,57,1
14289,Las Palomas,,57,1
14290,Las Tinajas,,57,1
14291,Las Trincas (Tomas Romero),,57,1
14292,Los Amoles,,57,1
14293,Los Caballos,,57,1
14294,Los Chutis,,57,1
14295,Los Coyotes,,57,1
14296,Los Guayacanes,,57,1
14297,Los Melones,,57,1
14298,Los Paredones,,57,1
14299,Los Pericos,,57,1
14300,Los Taraices,,57,1
14301,Los Torreones,,57,1
14302,Marasovichi,,57,1
14303,Marcos,,57,1
14304,Milpa de Santiago,,57,1
14305,Mochobabi,,57,1
14306,Nofabi,,57,1
14307,Noria de Enmedio,,57,1
14308,Noria de los Yanes,,57,1
14309,Notechape,,57,1
14310,Nuevo Suaqui,,57,1
14311,Nuevo Tepupa,,57,1
14312,Padilla,,57,1
14313,Parodéhuachi,,57,1
14314,Piedras Verdes,,57,1
14315,Puerto del Babiso,,57,1
14316,Puerto Hondo,,57,1
14317,Punta de Agua,,57,1
14318,San Joaquín,,57,1
14319,San José de Batuc (Batuquito),,57,1
14320,San Martín de Palos,,57,1
14321,San Pedro de la Cueva,,57,1
14322,Santa Elena (La Molienda),,57,1
14323,Santo Niño,,57,1
14324,Sebastiana,,57,1
14325,Tebonchi (Agua de los Burros),,57,1
14326,Tecaporachi,,57,1
14327,Todos Santos,,57,1
14328,Torocomache,,57,1
14329,Usabra,,57,1
14330,Valencia,,57,1
14331,5 de Mayo,,58,1
14332,Agua la Yegua,,58,1
14333,Alberto Grijalva Salcido,,58,1
14334,Alma Badilla Yescas,,58,1
14335,Ancelmo Leyva González,,58,1
14336,Angelita Ortiz (Pantanito),,58,1
14337,Arco Verde,,58,1
14338,Arnoldo Grijalva Castro,,58,1
14339,Artemio Martínez,,58,1
14340,Atanacio Rosas Celaya,,58,1
14341,Barcelia,,58,1
14342,Betania,,58,1
14343,Big Boy [Restaurante],,58,1
14344,Buenavista,,58,1
14345,Caborca,,58,1
14346,Campo Rodríguez,,58,1
14347,Casa Blanca,,58,1
14348,Centro de Alcohólicos Anónimos,,58,1
14349,César Ramírez,,58,1
14350,Colonia Kennedy,,58,1
14351,Coyotillo Sur,,58,1
14352,Cruz de Piedra,,58,1
14353,Dos de Mayo (La Loma),,58,1
14354,El Aguaje,,58,1
14355,El Aguaje I,,58,1
14356,El Águila (El Perú),,58,1
14357,El Álamito,,58,1
14358,El Álamo,,58,1
14359,El Barranco,,58,1
14360,El Barrio,,58,1
14361,El Cadillal,,58,1
14362,El Cajón del Agua,,58,1
14363,El Campito,,58,1
14364,El Carmen,,58,1
14365,El Charco,,58,1
14366,El Chupadero,,58,1
14367,El Cinco,,58,1
14368,El Claro,,58,1
14369,El Corea,,58,1
14370,El Coyotillo Norte,,58,1
14371,El Cuatro,,58,1
14372,El Durazno,,58,1
14373,El Envidiado,,58,1
14374,El Fresno,,58,1
14375,El Granado,,58,1
14376,El Hediondillal,,58,1
14377,El Injerto,,58,1
14378,El Loco (Los Federicos),,58,1
14379,El Malacate,,58,1
14380,El Mezquital,,58,1
14381,El Milagro,,58,1
14382,El Naranjo,,58,1
14383,El Otate,,58,1
14384,El Pantanito,,58,1
14385,El Papalote,,58,1
14386,El Parral,,58,1
14387,El Peñasco,,58,1
14388,El Pinito,,58,1
14389,El Pino,,58,1
14390,El Porvenir,,58,1
14391,El Potrero,,58,1
14392,El Pozo de los Burros,,58,1
14393,El Ranchito,,58,1
14394,El Realito,,58,1
14395,El Rebaje,,58,1
14396,El Rebaje I (Las Peludas),,58,1
14397,El Recreo,,58,1
14398,El Refugio Ranch,,58,1
14399,El Reprecito,,58,1
14400,El Represo,,58,1
14401,El Rincón,,58,1
14402,El Sahuarito,,58,1
14403,El Sahuaro,,58,1
14404,El Sahuaro (El Pinito),,58,1
14405,El Sauz,,58,1
14406,El Tesotal,,58,1
14407,El Toro,,58,1
14408,El Toro Sur,,58,1
14409,El Tres,,58,1
14410,El Tule (El Cazadero),,58,1
14411,El Tule Viejo,,58,1
14412,Eliezer,,58,1
14413,Emilio Javier Ibarra,,58,1
14414,Enrique Araiza,,58,1
14415,Esperanza Castro Monreal,,58,1
14416,Estación Llano,,58,1
14417,Familia Castillo,,58,1
14418,Familia Castillo Castro,,58,1
14419,Familia González González,,58,1
14420,Familia Hernández,,58,1
14421,Familia Reyes,,58,1
14422,Fátima,,58,1
14423,Francisco Gaona,,58,1
14424,Francisco Hernández Villanueva,,58,1
14425,Francisco Javier Díaz Orduño,,58,1
14426,Francisco Lobio,,58,1
14427,Francisco Martínez,,58,1
14428,Francisco Mendoza,,58,1
14429,Gerardo Leyva,,58,1
14430,Gildardo Cota,,58,1
14431,Gonzalo Vásquez Rivera,,58,1
14432,Granja Porcícola las Cuatas Uno,,58,1
14433,Guadalupe,,58,1
14434,Guillermo Peraza Landavazos,,58,1
14435,Heriberto Vega,,58,1
14436,Ignacio Soto,,58,1
14437,Jesús Dávalos Leal,,58,1
14438,Jesús María Estrella González,,58,1
14439,Jorge Martínez,,58,1
14440,José Adán Montoya,,58,1
14441,José Guadalupe Valenzuela Tapia,,58,1
14442,José Vidal Castaño Vega,,58,1
14443,Juan Pacheco Romero,,58,1
14444,Juan Urías Villela,,58,1
14445,Juan Valencia,,58,1
14446,Judith Páez,,58,1
14447,La Araizeña,,58,1
14448,La Bala Perdida,,58,1
14449,La Barajita,,58,1
14450,La Bebelama,,58,1
14451,La Bota,,58,1
14452,La Cabaña,,58,1
14453,La Carleña,,58,1
14454,La Carleña Dos,,58,1
14455,La Cieneguita,,58,1
14456,La Cuateña,,58,1
14457,La Cuchilla,,58,1
14458,La Doble L,,58,1
14459,La Doble L Uno,,58,1
